Open Transactions (hashed),Last Block Hash,Proof,Target (0000)
f08eaa48d39a50959b572b06094f9659924a0fb861e79588b9a16243c5ecf3dc,1a5f07402fd8f14639efc2eaf0bc1170bc2896ea4eb0e6da60b15433560fb54e,163287,00006b00958833ed5cf412a4758ad8b3530f8dd447f5cf46a667bc097a7a379d
b5a30fd28c795a078de35c5ec8707aee6e330607e7e6c0a54acd301a59a42b47,4a2a2666446d00a116a00ff90157e749f5b931b71de89ed556706886663056dd,15203,0000ed40c8fc494b4289a1d43d21f3723fcc944e6e18e1c4940cd8247efa158f
23bb27d28a95696f6159896ac641adc3704cb0aa27f605e70659a7a6ed7831a0,691af9bafbdfb64186131ffeabb69f36180d9a9bb6b074f534876c28a1ef9956,60406,0000658590e9e504024df0c7784286dcceb1de7e5ecdaa1b14f4e390cebde6c4
d8c4a20d30bc2be311f78b300f778cc8b1b69278afea5b0b98a7b9d2cc42b5bd,2efc89ff3e7789a28931966ed02ebb4fc41ee4637cb58fb344804cc5d93d0041,34048,0000c593ad0e25d66e063c1cfc4485a6075e9296a16cbfd7498d5a5a4021cd65
bbb41acc0af7949e4411b99b1352bc1e8608112d970b195ca789f3f1e282485b,bb03d64bfd8961cd6c08fefd395f0b2af1679fe5d93eee255d92cd0eded7bab9,13911,0000091498294a6c6fe1c9e930ade1602f0e4b38b96baa0a4db18c60d30bcea4
79c04060738a327a94a26270c2522a5e1eb3066d774ab4d804159b67ece0adad,0fb5fdf6f212623cdd6990a8bb92523781d7110367bc72c1bac65f43297e7987,2023,000052cb05ef00b26b5caf49a5997834a23d63be669079622f359a52520f9a58
e01b013c9cabb89ef80c4a0104dad8edcf9328d97b588df8b448d98ee43393fd,b26830c8e761186d6b08556d96cc064dc05f49b2e90223b1f6544f9380d04837,65378,000093fd440bbaa188aa4df9323c19028126d4ee13e5299221c22a6718949244
d6110b1b7ad2730864bd570b1570f60c3e30ff39089202e0f001a7233f19a06a,71a9191af77a2533f0565b02d3058c6ae4c3205c0a1a0acf069b814d340103b0,56728,0000011ea7e936d306e0bf67bce7458c6ef4ff8b29985c7b869530f2d9bd20ee
33fac7aadad856a8c33321dcb628ab6cd112e81f8713e083b0eee7cfff896801,6ea0fef94557b0e79effde17fc691a7409134f34db80ccddef9202b1cc917a88,16034,0000db236d69285b06a676ece02943d7fd8406346500b851dcd1604b3dcdceab
b1b962e652baaa37cfe5f5181d88fd9bbe7c0f0569e705dcef558e7baa3000a6,f7be662251a55e0512ff5ce1bba35ede4c55ae48d70bdd2d512835e75b705bb1,168215,0000068701ae3d9ca4b6ff25c70a2198700f8bb27b2541063621fccd7d91bfc0
aa50b7a54c1b134319158a463e0c60915b31d9041c1b154ac666e9cb66af40d9,cd50cc173e6ca7e5e18450be3c3db7cd917a88c83769952f646fa1db2dca8070,2248,000013ec0271e2dcbfb2eec79a2c593c2f15bf6daed1fa4b376d0927477d6b3e
94a01dd6a7a664498f378afe443a3712e19f2f7cd5048e0f8294f711ff9350da,6b85eebfc634a06d13b85b57b6e52fa96006b2feda4adf24f388c57535d13c8c,64754,00004e9c48c06cf070b5bc08e6fe588e923086c926dd5bed236441644f12340f
56966bf2ffbd75ac9ee6efb19e6f4d831151b833ad5f0018d6dc66be06194013,5559a145155e643a1c6fc3400da2a467cf34b6c8316c8d0a67f1c94fac30ce97,41195,0000c9941fda7a6506f3654f59dc0ced380f5d8ade82976302ab8dfe84af2455
fff8f11e700e6b12f42ff2a6594c8fa4f5463fa77c3308f81e040bd6af0827ea,3507601528813954a3522ed495dc88bf13d73f84b79832a76fe86c58f0acec3e,38095,0000db08d4cf8af1494809b006f9672bec5863480ea9a9368c5849d5500b345a
7f30548f0af5611aa8bf806935e5bd253c25ae9b5e7bae17c3912041ddd27d7d,46fcd7327832d7e9b2a438b6736de8edfe40eae07df4822721bc4addc7499ca8,62575,00005bf922e987e568274f091ba725a45909f2fc053c3db283bee5c4e0dba674
44463c1411b00fbea3b10d7bb055bb70c0fe6e59d92eeb6c2e1da9ca2bd8b47d,152e3dbc63e6c9d5614f7c0f8b9a280744840cebfd3c9c76daf96b3a87a2c7a1,304380,0000b927b52f122cf6b5836f63ac7fe652aa9d587d53e7d05707491156fe14b1
fce3c2d266a1377c1fe0866a9289d8c3ffffc9e5f805fc73814d107accaae8bd,415868a9f318bd37726e52759812b2872df4adc14bc89d13e49b52bdd2fde49a,110561,00009d822a44a6d7630d470699822bc05710f259c47771a0289cc1b30ff1ab90
e66583540caf4e090f8d83d424c9922e98072cb40c157fe338ec75d1bf97225e,08fffddad675cc251a1ebc223156c13992e313603e1f7ff50a50b4a51d996f1b,67342,000085d1c81be41d066f6d2cdd96abb11ad45aaff361bad42045f628d97b5ede
126c2bd03bede1c673d690925fc5c1bac8a3a0ef8b354ad5c569bf7dc2369ad5,daaba989fcb439b3a9ddf75143ea3819f8f478ea272d83bb3f50da0b605a1ee6,42759,0000e8af6635a108f11f33a3c60aba9e0b9d8c6dee3f20eed21d8b5931e85a0c
390391f04c3afa732ac58e6f05cff124f53b1dc76dd51b994f08dc895d1138e4,0fc101b828428033fc293f4c5f514115fff444c35abfd85a01600322e875d4c9,104663,0000e823dfb65286e406c33609b099912457c88f2e1accd61cc1e15c792fe6e1
a99a2a01bd1fd3c312ff2d599ca2e14363c95a014ae959a1d979808e9dbf2663,7d56589d7e19d66cd75244cc8c52739cf6a3eb88778deeb97aada5977d93b1e2,66667,0000011c3cb29c1f281299799869f481910c2eac264eacada1af9d4c5819a669
a624ae2e1b06a88a84432f0483033254b0e7d2719528a71492b3ffc36a87ed3f,8fbe835e05a5f354d2dc9bd97061214d4659273e286928aef9e1b7d5c95e65c8,11581,0000c4cccbd28ebf65d3048de311f5fdbc1a40e640dfc1aecdb75fe41e7b3e24
8328f2e2d9aee79a2a6cec7649016bb9ce0cafa957bd6a53fa97047623393517,4be8193ab481adb8d58393d1f79228f1c317770ca624c1d21f471c67ff7d26e9,6741,0000b03ab40f25e87f23f46f5321d176509d7023837e5fabf4293c7e30bc7aee
ddef1d2d0ff563a1dc54a72278b003e497e812830d7d3f608e741e0a5e394668,d20b833390b8051e60744c16a47c01897b720fae7fcd8660de5a0251192dfbe6,69857,0000c0879d5243d8a2a17b1d0bb5aeab5c0fd4a348db8f95e044f679583c6068
c5aebb78225fbce9112b791bbfabb741bf63f9d9059030b0f749f7facfa70d71,9c98911575befa94e53b261f3e623701ab95aa15ed0866908ce74857e2b923c5,77819,00008f3e249129df183e4a1a12ed5cf9a1958b6c9177d0d33188d4084c4740cf
ac9a8fad4023df8568e0dd3e28fce9860ba65ed3dcf9ae0ba8bc4670bb993cce,e5496923dc9823a115f47a979e89ffff6746bc43a8ead4fa8cb7e46cbbd884f1,10677,00002ba8543b7c3cc25878e69efd662e84f5a19242d4cd6136af7ad45f1aea0e
34b8edb4d5af9f976c819c9f48f0f3445b8a9f663b58a85ef3e89330a9e09845,54577aae1786c97a295b6622f2c68eb03fd17e81f69b13da6dd4dd1e6ca72798,16946,0000a59f34e5ae5290db3aeb934bf37faf6fd481d415c0c680795fbbac504e1c
6d9d6d7d4c13c94d2a53928d780a4daa5df09824a5cf5b430b775d5609c3b1a6,54579538cc1baf81567b880e88bdd3a27e7f0eacb8951237d70545422d58fadb,161505,00007003f78846c6b67165a6ac4ea87310ede0f7976c03a69ca07ce4a0bfeea1
0d6dbcb507b9abbc1d0cbd474f0d3a2deddd35c7ace84c8cef5370b4bcba0617,3a40008fcd4c529f5613e27170b47adb4d20a8ecda902c8be0a25ad0c4785b01,73402,0000ffc39980100b89b5eb2cd9e66809e19fe390f0d0938325caf249d9064a83
7ecea67ccc300b459a9b52a2c035b9b4a3da6a4b05bd85c84c02a8d7f09c89cb,51baa06c8c0732d207d6ee87e9541b361afae320bf123be675ac762cf6ac6919,18115,0000a1938750aef249db8f92c3231e94b15f123dba54e2f8722b2b5dcad70c85
26c242b3d18ac8177e54cf23c91cbe28700da132ed1c889cb3934d70e47a0254,5de66b0dcbe1fdb90fe6da9dee23f1c73a99d82f30b4ebb8c77b393c823c915f,3937,0000d1f60c397e6cf09dde5df187c6d9f15a4b792cd9a09ca260a50f043a1b44
489b40ce67dc447f7d64f70e45e42da9110ffb7544f7770556b31402e252465a,231edd15409b4020551bb512ec15bd9a8723020510ffbc3b46214cbb278779a4,9819,000010782487424bace5564b180af5291b46bcb230fedf1d3d683cd928d6bede
feab430ed9a1da0b30afeeef93ba15ab965faf2572c9a7667e70e3a727e8b491,a736fa963163fbc77c8fe7fc22196535bd19378fb468ab52a481b9f1103ad07f,23828,00001e0514233d0b7588df79d9ffaca98ce4403937d577f58e0f88deb3fe5531
4a2bdaa4f4ae9d7aba1eade8f977bac6cb7a6dd08ea368c917faa5e35a1e073e,e609b1ff8a4936e65118f64bc4e5da53f67ec470d17225d796668911fd86b5d2,49135,0000d61ed6b44b006e71fa94af758d6b400252a2f5c88622d9b9a694c992341c
5c6499c9b069923a6d19e4e7287d9b1473c05dba6667e476722c5f3bcfe366e8,5e534d3a02e7ee9b2b06538fae51a6f11ad718c8267fcbb52366473d998cf0a9,122189,0000f8f81e5c6fd7ce33c61140b483cc49a59cbe97e1a71da2112e7b167ba427
f64772335cf05d81e03318c8b23ab8013ba02ae58e2bf5ea79e34158a7d92737,db01f6994a154f3f3f4017213a7ba267754dce9f74a93957ce48e86dda8535e5,14890,0000e777f66ce21214e25c9a368ffdb447e4937ae595dae6ddc04c4e2be72447
e6ac270fc5c7221b72acdcf851bad8e51ae2cd214584dbcb25da84fd778ef83e,67518ad7355af6affb5ea38be733614eb8d61261d01877e4a34fb7b587a9e82d,58970,000019d8b6d682ee2cdd5cf26817fcb8fdebde649db29753f4ca25b435eb1f9a
81aef804d6f6df936263c9de0f6d349daf6ec5c39c1e63bd2fb1f34a8fd3332a,473a282b677ebcad84f58e72c177d4334f7cd1687a25322252d62dad8666b145,291011,0000f99513f81a5043b80f5d6032188a51b371f9fe9bbc25447e6361fc14ff5c
f0ff259d0d1ad8c2b303d8ed5ae731185fdb440b9c4ad514e9ec096c624ffa23,116668a40b54ea48ddb2a069bcacaa2fb588ea7dc0e2992bdc87f79556bc080f,460948,0000afdf9c201685c10074ae857031d6df7c2a814bf56eae52e71f3c91d7d364
a9a6223c496f66486e8c81a2f2fa51de8e82eae320a1bb866f8ec197a36b193c,ea23007884abf8452bc20cb8425ac26a9bfc230f2f501c11c4bf4a39d489b12c,39131,00000605a78c764738eccc91c9b5859475c355a680c388d392835b440a01af42
9ad9d879aecb8196cfe1bcb4abaf2ea365345530e8b0acb51ce91b0d4bd54b5b,8e1dd466a96ea16f38561108ff48daa8f3c70529abaa66f65508c1d97ff1963f,33616,000037ad931bc4c3479114c5c2c7d83c0a765bb41f948d82dc28eb02ef093268
838b0e6b15d9272e42d96d637e9331bd8ea32a44863af4391377a1bf89a31bb6,4b1289983e65f249de78df8eadb783f6fae33e63ad5a27b49e11fcea3c3654b9,3365,00001af1b7758217671b7b0811dc15fa8b6993643015a87c7d83ea7ef58a000d
7e0153f5d875cba516107c6de63d0881224f3c10f99b9b461de4e37dd73c0b33,48e9a21dc984c8290489513b06d33545431876cb90b9e0fa2138279c6ee071a4,132463,00008478fd4507bda2d4ec8c4aaa6fc1baa52236f838e0d372dd68fc9b25e3bc
8d552e98c28358bd7d0a69ed18aa23fe805be5427507b62480eeab53d324fee3,d2b68a416a3f3f656372fac8b9ebd9da4ccf7e2b3f88ff17d175ce8c999cf8b3,75303,0000d01b8adda094a06c7304b5d49c0990f523757f933aad3c9da7f5ce708419
6435a37c0ced06bc0fedfb50c23e1e21e990a3ef008633a9cf4652ae2cd2f974,2f07ddac020fca38691c76a8b73bc9a5d6729d781c7cb08a1fe63379ae5d128e,196231,0000e99884275734c75ecbab212e642b2ca2b1723315cc5310d6dc9e0b1bcac0
21eca3ece1b30819ee871e538e9ed850108170cd7e6ad6b6069f39fa58434a05,794add345e9c2d22c89f9f87074631c266d39a5b905090b3cd917c9d2e50d42e,29404,000070c9215785330359621f09d49bdcea3fc7d348224397a2c7c2d3d8c0a02e
788f60056aec28f7ba764870bab21a2c0df22b5bf05dc8f517f9edaab37205b2,30b2400fca8b467238440accd264f876f13352046357e5ba742fb6682a18fb07,91917,00000a8f82e272d705999fc49f910168e337d10d8d25db59e6a14f650d5ca192
34fe37aaa9bf6e1bf09ab4a9c51bef7f0245ee51b2b1964aef3bc82fbcac079d,b1e67728b1ccfe02ccf7962ce73b40ea8bd7a8ef911279046a3a69fad926dd29,31538,00009e6a47352d81eb12c56b5e917d21bd968dc6e30a153299fe89acf0274063
e56c1cc24b84b8d6eec20e88c327d6fb3220bf4dfa41ac3e80e719c2822b569c,29122c8641a2670a1350563e3d9d2e8ef9cdf978c2093b227218bedde4dbdf68,1215,00003df8cac057965470e7fc744d6f724144bb6327022145badd0d46b2d1afd7
249962bf548233cb8d4697d5b098fb553975742129e82fada152c55e961a98d4,687094d2a0b6670d389e5462e0842d7d114ed0a9b15c0b6806f7f5af2ff01f54,16448,000046ff48277d1ad2f296bd1416ff5573835da31d0a95e185785606fe1063e0
91c22f15ac78b3afed5091cc923d4c8c494cd5e51bdd3cc4762b78c45b0057c8,e34046aceddec0a54932a204519db44857a0f86477edcf6c61c54cdd26a4cad9,90490,00003dc135df1a276ec4fee45d77f0f5c9db231fb70825309966a6d159583c68
df02e0ff01f4b61aa916c0e582595a55f62c849662002e79ae1daaf30afe9833,eb36d2bc64bfc7862d9fb16651a007ec1ee3b3979b4da86007057786fbed02d9,69374,0000d334e6f22529dd3a753d1e0a5554dad5878028ad2e075f2c3bda4c60a55f
ee6428f586d2e30d21b26c563840aad6061af7cf5630a49916a7d9be4f781402,c57234c0b88f82745b676900a6461abdbab9fee806d983e0253ec2c9c4abb7cd,25043,000082fc3cf4bf2e5eaed08a16dc731a35504c01e04d204043af2de3dded7068
45ebf430db99e284c3a7d35254474bc7b1529ebc80f2cf4774804659e580def9,17059f5d3e8648f5a42e79806efc848f1293718942433faa43b58c301fde6c8d,154100,000056cf1d59e81007a1093701ac8f143dcf61005ffd56a2490d670b5308aafe
418a7e786611c70737537eddbcc4f584e3829a94aa833cba9999ae144ba20189,4285ee0b03e48faffe1204f575c81c0bd217d80a01117809b85d3b14b248a52a,200,0000c30f4b804163253ae3f2a3701783382b997973ee24a5342086bb38e4b773
223f49d1c57c7e23f9094377986c0aae11ac2de818bc9e9eeb0ed9eaf900351d,34b02e92a8c19f8c69f612f163933951c351c8545162390f5a02fed0ad737544,57361,0000219b486ac6f4b21f4859c4a8ca360ccc89fa9f69e059f20aa5a2c2e9eacf
953c5fe843fbb128a3a5eb07d209d957fad6a7f7c2df1e4c065b6cd7c02304b5,04e521eb75ef22f2c2797b20536192a6853d6f4702b9ec7a024550efbab2a489,86759,000057bfbafa7aa839e04c90f00d0f43f7b72fb99cbd087d75ccaefb2a91526f
b175b60360f7bf28b3c457380f6f76ec12a40f5dae04a9efbe7af9e38be875a7,9267020d90a49867a10457e815ce1e39af893ac186363e9bbd046dd20da1a6c1,114307,0000a95aeb89780349d3c0f5e84194611c56050aca132c3ca7db61b89492ed12
dc1376d7fc67a592bbaeb6cba2e135bf78b80d41981045da155d43cda44ab683,5c9e685c7de02889590e24a969bf179968f2c3a8572799acd7270c3f54f3d408,11863,0000f1fb4ed9e3019a4905fb4cab9eaffdf823336b4cd770d47d1f87dc01a637
5ac0b76558fdb3c6e144212faded68990040189af56abca1ef2b734604c44f22,bba192bb62a905a3f553aa7e4c75c633b81e4d8797197d048824cbc3a7fea889,56081,0000eb2c3844f3ddec81fe9e614dd03d22256f2be28e62f4e50e2009062dcac2
cff66795d1fdd2b2503ca9862920dbfd6728febddf23b65964760fe467e12e5d,866851948d5050532e5932bcbfc29ec01e4b5607b0e79381c8bd39a43ca1b8b1,8581,0000fcc9a8a1f9168bcc9d2c17b93140affce5c1e5b2e590899c9ad114bace9b
1fc7498d228ca453345f6160a3073ad8b1c18021b0517895b8f05f305698ec67,8c56cbc0d1ecc81b53294c33431bdd3109f0b1d8024c34898c83f42a76b43c53,16960,0000349253a2b0a809e7a8eaba47f1023bb55e3563d161aa73c21e71314f192c
44892d2bbdfa531ea199545d59f6d6fb7a789772cffd1b57baf120405fc817ae,0aac6243bc9984fe6311b467951890c0c501dfe170b579d7126cbc7e920cce35,11210,0000771e494b107869854c5cbbadd0f62130ecfdcc3805fd81bcec373e70a345
0b7db220e4793c63b1940580af1a7247e77fb1d83942efbc5231fea0b66708ae,473ceb34a987ef398107a7a34cbae94f367301274bba2f61b758eb2755a80f92,19067,00007e7a84991fad4cb9f74d7dd67b0b0fa9a1ad222a30cfe72ad09ec5f368f1
0ac37b2458c77a3b30779f0a5f0b4734c7ff5c2fe6761fbe61b77f06103d1350,442f501ab31d1d503d0e99a5550fa26b1312b226ca991bc5c48b3252e463c833,12416,00005c3106f5583b8a084572877cea6a278069dd76c754ab6ef88ee16c02bc74
b2e30b0223ec4df5b289f49c22a49403f9f9e2a48c4a9134c3078f4ee7f2132e,755ddae757639c3923b7c2359f9d4f021bfa85983fd6c1eea5ba3bf3da4d7413,114549,000065991167a69f264b8c340da9085f239f8af7b3b4aa9678c9d907cecf591b
768addea28688a69705a78ca4aa2f95142843a5769d823befc7c580d0fdb97d7,dd700387d346329748b9cd09949b017b2e2a51e9364dda79a20e45303927516b,55851,000066400a4ed54ad87e65132603a73fc8071197f1ce52550205ba3e6505d1b5
ea9de51f73a71d9ca0fa7b8d5b66458968c4ea48bb9df1d21454b2337b6d7b9f,15729bd6c6c8c7b96bdceb2ff67409773462481cfb57c9143e9d827be84471c8,13726,00000b1e882d2880047284e4e00928c969848f789bc6ff80279bf8e0d421d686
4ff8c4889fa8f2d48d11d2d0292094b2db355af00ffc92d15670fede6dcc4c2c,afc4baff644d3fb7a4902c82556d96e01966883484196a04f7a2eb21faf740dc,17507,0000628853e3fa09e18b7228a9457762a5a2e171d24538f7a2d2002c9e8b173b
61d81071d4fb9cc36d0712695cef51950685bb062b656b279d8ec4ccbaa98e34,7c6b579055be83108a0d11ad2897a3cae3b3e15fc4f97cfcecd58a026420a77d,14626,00001b3c304d3d24c961785f5b5162c039996b286587a9a1b8371f1717d2d369
25f8050f1e59fa2531e67b6b5301cb8cbd1e3ea1d9ce6db64f3c9ac259aeab85,cba05858bf96b52f5accef638329e2da4ec67bf009cb21b35f6b033b7ab7530a,9736,0000b3d934a8b75875a1c9b15acdf358e16e1f0f51760563d8474631bb1bdc68
aa9b3342f1cfceda5c2985239e37609e908a5679077dc5db1707a1e893fa51fa,aca768e437e8a866dd777f1c7de2e0510552701653a89f2e3705aae905a0966b,91434,000058a792b58254855889bc833516f396bb89d02b6877bf7c4a360b4f29cbba
3b228148cb1f943bf0de66bdc2c6ccdc611cf262b3acc76f66840161d45f08cc,ca6479198b0d92f9628fa5de4d109c7103d0db589d673fba23cf2362ec772019,37629,000021075d5c97d3df77cd0d1d1fcce189f99b82fc5963c3ec551837f0a7bf16
7557eac1e99ac752fec9c47497015bdd1e47e7ebd3d5e692e6c9d63ef317d632,f165b36164447aed297d978f3961ced53e18c3c658c477458bb3b3a8365f58df,4422,00003100152876f969cb91d77e2a52a92eb5741e4fac21ad4bbb74234d6b7496
31881db84f91112584b7dbfd3335f2d625061eabf8e622170d53fb47fdb1ef90,482ea6a8d954bb37645592f772b2d60bf4f58fdf365f5fd1700c5099f8d0fec5,77693,00008a7889ade900e4e19b3c3a3e72d7feea9d7768716e4746f82df0df4dfa72
14fc4e661b844832671d01a5a4bced34105bd2c754e9f8cd0ec60478fadb1b48,edebf8b0eb4ee95d85db6ba60bbdb7e16b4cc6816b3a6a11c4a8e8e1cae390a5,9542,00007a9f57be905e7d9ff20f526c6aab318bdca62fb8c42a0d3e39668e3bd53c
ea046900e435b4745a94a739ddf0fc0302e7056a578b8c8548e603af1eea4b80,71f27645ee94018fa67ac453724e90c47d349551cb89d9050721f8bd1daf201d,22599,0000e8ef712261b6d3db65df5881360cb4de055253bbcb262473ea789acfd34e
c9a9e884e5abff3c969a87d5ea791c301b039436073e619dce3c47560216641b,74f668ca9dfdadb9d8b0132028832c0b38ffe37462c03c5becde03b6c1a671a9,263739,000022beb62f39a73f33cda594f8ee3061fc49cc439cf6c22128d98773459f30
dde223c964044d9c2e713799553aa6bc7c55239b59869048b6bb5e06cc5d6f54,bd6a81324ed00b54ffe91fa4afddedde3a16797cd39569ff543f641ffd295ec5,21344,0000c8eda7717766c6e0a98ac80d04bb8833ea0bff56f1c40a1b239667fae48a
dabec66f8e49ade98ab56c4abcbf7aed7e6a15cfcc526b48b4e536799d28525a,f19a6c11c003eb725d9d01a252d881207a896a4ff35e6f456062d859221c66f4,83311,0000986317ba9bc46d7d2e9f146a2f3055c7b167756e3d4cc15803a16185b103
2610452b60baab8f116f757e1f70c521644da91e812220576f29943d50b168bb,5e4b44042b0a99680ca38d0263ef8353b42cbf1b202baf926fad65dbac4f57ff,24049,0000548d7ed3d5c20f293456d18fa0d8bc205404ebe34209048e271b98ff701d
47ce11b61ecb21b9ef766fff5e3d451a9eea7fc916a6ae65f1e385e2f0e28324,d3c97dd3820dec2682d6d46425fd8d9186063f4716375511df28e9916a3557f4,10547,0000834197bc1bdbcd00f39b8aaae79043979ec46395b27e870df01cbd3b9cf7
bd758908f7dbdb818ccdb2a59e0fd4631dc17152bed8d1a02b9b9987553fdbf5,3eea2acf14c1259c476836f8e20d635dc3dfaa4656d98eb0596d4d31833927b5,6103,000083f7bd02f54b46e7e73365f4ac191d0c7370ea7b004c6471beb7e528a653
5b848dd14de50ecd5fe0ab68a14c53e26671ea1c90be8d1d2f9db38893fd88e7,3b8a86c54ccd061f5c5e261471bbbce5fbeab8d8bb87fe9ce53d6de46e432e19,75755,0000205247adf458978bfd8b7f98afe992ab9c8ef7e2e10cd49760e2a549a8e0
cc996c9cc2beadc3ab0b956f7f2eca7b0c7c2e337ad5ee77a0c26c36321eb873,033cedeb12209cebfefb0add1599f9b3f2ea884f405371899da2b0ed9735352c,26245,00002ddc5a8c7ae6b9d4cc37ab0091b7c11109dedd382d24f5a38b42a5e44f86
334c4066649e73d9fdf43fd90da0902227c5bd1fbdf65432fe67927a49220091,976ec5ba6bdb2644c7a21265eb7b0132f2d5fe078182b1db35286567262777ec,48613,00005dfe4320ef004ceb8cf93eca38fdb134cf4a1cb3d02b578a1cde8e11c58d
d89d0759706c35b308328b5d0f54d8cdfc39eb58f8b915a2ff044bb9f1c8031f,35b2f7c9a588aadf03b4e0af2c178077afb037b5cb166481d1360a3ef36975bd,202215,00004a7cc5b8911350751a28481d0b27f063bc6fd4582abc26055d63461c3ad0
d7a57b49ce7d8d2431ca344d5ff1443b39b81462c25bbb811042c69217bb86e9,b6dd0dd020395a0d92f3b0bb6621d81943ddd8423d244c6eb459773d007dae10,5843,0000065a4eef80992abab4228fd9197d4af4137012b77c6885ce0570017d88be
28133bc1a95c0d5eb6d48b650fe658fe36e089b4870edb890b1b19f949fee00c,3a18bd83dedad02e7c5407714f80d105d1edb909031f1a9b4aa92ca43eaabf86,62921,00005d6f8bd6aea56d13a11b5d4c591e492557cf4a106bcf1895ae254c9c5c61
d1451712520997eec48a8522d0597b1ccf1506bde91bc682c5469386deaf51d6,6df8c000e4b43ef29fe13f374efb089f5ac7ff1427bc54051e7f888cda7c657e,26142,0000c0ec94f746c6eccb5c380b6479b3bbbc1f7d8525639b10f4e7cfb33bdc8e
878ac9e3877380cea621836bf01ca49f2ff90ea04be176200e70684a901ec112,482fb854549895fadb1e7ddeb1c7e557f243095a224c1245ccaa871042c9148e,38124,0000f0d9bdd39678019e617e75e67f744af3482087e6fd9d70d203523d55d0b5
fa7c98e61bdd1adcbe0d75b244a010f68071de1c609659041c6925b67bca7da0,688f36beafff7d9e48aa1fe707a251822e3eb67e4e405d6af059ec7e781580db,10057,0000722b140e4a5f784b8acb414b53d1270debdc8c7a22af2fb56d3bf5f20556
347d2d3a4d671728445dbab7bf6f31b95d9a92500bbf6322573ff591b5f92773,25bd87a0427336dcb72822022c6ab32f21a07330bd2b9513d162466b5aa0f7c3,54069,00002ad7830320b090e2a3cb7791a381631ec44b7d4f4e00bcffe4256c2e9d57
538480729b31799a731a764c28cd8033c6e73ee4d5db281d90afc7e2b65a79c9,98e7e2d2b1d8a11b74b7cda5a0343378e8f53b0bcbcddc683ae6fc8eb5da80a7,127824,0000ffe30976751fd6105d6efdc5141f94d00e66a1705b6cd67144dff7d709ae
be168e09d382be17d741242b0e043cf4a587681e8d691b4f717c6fea99793eef,0e236f7a5f55e1ed47fd6d692d6d075827803ad8d58b368a221a2727f340f64d,114985,0000b7b4b9b4ce50b11289da78487394e79f54ba2d8ada65122fc8bb35fcd1d4
667496a03181d3611e1f0d95b57adafbc5fb58816b3f3863d47239fb554f7334,b4428d035e8f04a792aac9b274cb7b2a10bdf8388e992016438d1e5f42c860b7,149637,000031bb9d5e844d6d157501340daa886b636e7aaac56d1e87733f5ce6bb5bc4
7bc3ea1d1e8a3335948cf382aa7d898b6e9a187532de2409f035c3d6b607e725,4ccfc43d83df4f2091a6aaf3f87bff6116e0092da86505ee4ecd3bd2bf3506e8,25802,0000afcf4f8501c56280595c67723446e42eb9e383c05f72ce867d03ae48aa21
ede97248b718753c9c633d4882650161170ab4c53011dc94877eacc9a6a7ef7a,3742a44b37dc1e8f2c1a3372bfd0560324d8e4d968e97c2b92c099d31ad72e3c,142372,00009419af5ab38647a8e1a17379880518d1f70dfad8d52d38c4ed7e7b0f8d37
d2f5584e236c95d1f252642bd204735d6a096b1eb1c03517873135ba5eb2f4f5,94ac98ceb35acd379c056992e74ef8ee60d0a983c3670c7adc201c41105c79a7,15784,0000d8b634f3030bed7d13a77179a4e9eb3a7b87d427bf132c9c29b3ca8e85ab
f1ffba51fb506b78dd7f4b9b60d2e82aded05657128a1e80b0de610a9fbd0254,b784fb72c2f25bb355d0816cb846d5c5ea7e0bb590e60156453ec01dc8d2f900,12233,000045d718dedfde4b8282220315e33ab9bdbd9b0c76a4432f4448d8631707d6
51efec1f5dd2bed8bc953699789f94ca43ed59c007d129679ac2947a8943fe6c,56b24437ec199ec2db7d1e5bfbdafaa3450ab35eeea792769b4a084718a00a33,3254,0000053d39c43683a76c9b654f27815582030843fd1b3f432a2f951ec1e4b8ae
0c2a58849d9ed6fdf686c79a32aa2c844f85eea9ae4fb2b27f69fee0e6a0172d,b08af7c5e5a9e4de75c4e34dfa7071710cbd8d85aba7063f7663e0fa699eea13,31070,00009d34c7e4ebe26833025062c62163c17be8884785612ef1d6a1f3aaf6555e
32b40fdb4ab5cd89dc838d8ffbe731d129e5cf300b8b924c797a79dbb6752e9c,3b76041d2a3a34ceda6d0e20bfb4ce877c2cd727665584b84fba1fbe22db5cf0,6066,0000256c3831a7f7a8b04070fd0e35a96db73a0ba95470ef055eb85ed6c8c800
61c43628de7997759b4d19d8f0d397825451d9a4df03cdefe02c2dc5b9d0f459,97f28917fe436a5489af5f2a01a355411d7b68e916a2676e4d41c4441b5ad0a6,29222,00005ff4e6f44c6972f1441bdf9f5e0367416bdf6856798c8d7c122b73a59905
36e7f89369e6016a2be33fac4a8fef436aabf693ca54c1713cf45c46e5835cc1,c41e710ea3c29142bf5ee26ff3c183e85eedb2605d8fa31cbcf2fa0a6522da7b,36428,0000d21e9572c3f45f051660b9dbf907731f4a80d19a40011b321e8372b8934c
33d785c1996ab73300f6ad9c0cc834fce943cac0f8e2532a85e475a71bced546,38b8895bd7626089546ff8d81f082f463a455646ced04b00a2af6d0b59d9ca1c,61963,00006ca3a4895684881fa2511c4fe124bc77892e0434dbc85572260aa816aa1d
